factors,score_col,ic_hit_limit_3,ic_fwd_ret_3,ic_trailing_10,chasing_score,hit@20,fwd3@20,winrate@20
"{'shortterm': 1.0, 'technical': 0.75, 'pullback_from_peak': 0.5, 'sentiment_contrarian': 0.25}",combo_shortterm=1.00_technical=0.75_pullback_from_peak=0.50_sentiment_contrarian=0.25,0.2005486069719166,0.07012126727422058,0.5027070030888143,0.43258573581459375,0.45,0.030894546596065747,0.45
"{'shortterm': 0.25, 'limit_up_gene_composite': 0.5, 'technical': 0.75, 'pullback_from_peak': 0.25}",combo_shortterm=0.25_limit_up_gene_composite=0.50_technical=0.75_pullback_from_peak=0.25,0.20040339220992867,0.05698761143236848,0.5798104873905393,0.5228228759581708,0.23529411764705882,0.022519378218160174,0.4
"{'shortterm': 1.0, 'technical': 0.75, 'pullback_from_peak': 0.5, 'sentiment_contrarian': 0.5}",combo_shortterm=1.00_technical=0.75_pullback_from_peak=0.50_sentiment_contrarian=0.50,0.20030164844482792,0.07039638042607994,0.5024654801924284,0.4320690997663485,0.5,0.06378396632861652,0.65
"{'shortterm': 1.0, 'limit_up_gene_composite': 0.0, 'pullback_from_peak': 0.25, 'sentiment_contrarian': 0.0}",combo_shortterm=1.00_limit_up_gene_composite=0.00_pullback_from_peak=0.25_sentiment_contrarian=0.00,0.20029527566702127,0.03829172953040279,0.3798806880823607,0.3415889585519579,0.631578947368421,0.044081976220920936,0.6
"{'shortterm': 1.0, 'limit_up_gene_composite': 0.0, 'technical': 0.0, 'pullback_from_peak': 0.25}",combo_shortterm=1.00_limit_up_gene_composite=0.00_technical=0.00_pullback_from_peak=0.25,0.20029527566702127,0.03829172953040279,0.3798806880823607,0.3415889585519579,0.631578947368421,0.044081976220920936,0.6
"{'shortterm': 1.0, 'pullback_from_peak': 0.25, 'sentiment_contrarian': 0.0}",combo_shortterm=1.00_pullback_from_peak=0.25_sentiment_contrarian=0.00,0.20029527566702127,0.03829172953040279,0.3798806880823607,0.3415889585519579,0.631578947368421,0.044081976220920936,0.6
"{'shortterm': 1.0, 'limit_up_gene_composite': 0.0, 'pullback_from_peak': 0.25}",combo_shortterm=1.00_limit_up_gene_composite=0.00_pullback_from_peak=0.25,0.20029527566702127,0.03829172953040279,0.3798806880823607,0.3415889585519579,0.631578947368421,0.044081976220920936,0.6
"{'shortterm': 1.0, 'technical': 0.0, 'pullback_from_peak': 0.25, 'sentiment_contrarian': 0.0}",combo_shortterm=1.00_technical=0.00_pullback_from_peak=0.25_sentiment_contrarian=0.00,0.20029527566702127,0.03829172953040279,0.3798806880823607,0.3415889585519579,0.631578947368421,0.044081976220920936,0.6
"{'shortterm': 1.0, 'pullback_from_peak': 0.25}",combo_shortterm=1.00_pullback_from_peak=0.25,0.20029527566702127,0.03829172953040279,0.3798806880823607,0.3415889585519579,0.631578947368421,0.044081976220920936,0.6
"{'shortterm': 1.0, 'technical': 0.0, 'pullback_from_peak': 0.25}",combo_shortterm=1.00_technical=0.00_pullback_from_peak=0.25,0.20029527566702127,0.03829172953040279,0.3798806880823607,0.3415889585519579,0.631578947368421,0.044081976220920936,0.6
"{'shortterm': 0.75, 'technical': 0.75, 'pullback_from_peak': 0.25, 'sentiment_contrarian': 0.25}",combo_shortterm=0.75_technical=0.75_pullback_from_peak=0.25_sentiment_contrarian=0.25,0.20027599332261442,0.06987570419685972,0.5678915577472418,0.498015853550382,0.45,0.038325640931169205,0.55
"{'shortterm': 1.0, 'technical': 0.5, 'pullback_from_peak': 0.5, 'sentiment_contrarian': 0.25}",combo_shortterm=1.00_technical=0.50_pullback_from_peak=0.50_sentiment_contrarian=0.25,0.20026643713327677,0.06299929366120459,0.4579379742928074,0.3949386806316028,0.45,0.023953989985766547,0.45
"{'shortterm': 1.0, 'technical': 0.75, 'pullback_from_peak': 0.5, 'sentiment_contrarian': 0.75}",combo_shortterm=1.00_technical=0.75_pullback_from_peak=0.50_sentiment_contrarian=0.75,0.20013205106138313,0.07044857418699875,0.5023472175186589,0.4318986433316601,0.5,0.06378396632861652,0.65
"{'shortterm': 0.25, 'limit_up_gene_composite': 1.0, 'technical': 0.75, 'pullback_from_peak': 0.25}",combo_shortterm=0.25_limit_up_gene_composite=1.00_technical=0.75_pullback_from_peak=0.25,0.200119683940031,0.038432870027060695,0.5691791456549153,0.5307462756278547,0.21428571428571427,0.006132705065667293,0.25
"{'shortterm': 0.75, 'technical': 0.75, 'pullback_from_peak': 0.25, 'sentiment_contrarian': 0.5}",combo_shortterm=0.75_technical=0.75_pullback_from_peak=0.25_sentiment_contrarian=0.50,0.20005673658880885,0.06994375207811021,0.5677031836612194,0.4977594315831092,0.5,0.06378396632861652,0.65
"{'shortterm': 1.0, 'limit_up_gene_composite': 0.25, 'technical': 1.0, 'pullback_from_peak': 0.75}",combo_shortterm=1.00_limit_up_gene_composite=0.25_technical=1.00_pullback_from_peak=0.75,0.20003728034671198,0.06804695160331745,0.4964906741524101,0.4284437225490927,0.4,0.012942451367950681,0.45
"{'shortterm': 1.0, 'technical': 0.75, 'pullback_from_peak': 0.5, 'sentiment_contrarian': 1.0}",combo_shortterm=1.00_technical=0.75_pullback_from_peak=0.50_sentiment_contrarian=1.00,0.2000249256527287,0.070459959433018,0.502315372435441,0.431855413002423,0.5,0.06378396632861652,0.65
"{'shortterm': 0.75, 'technical': 0.75, 'pullback_from_peak': 0.25, 'sentiment_contrarian': 0.75}",combo_shortterm=0.75_technical=0.75_pullback_from_peak=0.25_sentiment_contrarian=0.75,0.1999805106431318,0.06993791486638215,0.5676738593437285,0.49773594447734637,0.5,0.06378396632861652,0.65
"{'shortterm': 0.75, 'technical': 0.75, 'pullback_from_peak': 0.25, 'sentiment_contrarian': 1.0}",combo_shortterm=0.75_technical=0.75_pullback_from_peak=0.25_sentiment_contrarian=1.00,0.1999805106431318,0.06993989076069126,0.5676727575650603,0.497732866804369,0.5,0.06378396632861652,0.65
"{'shortterm': 1.0, 'limit_up_gene_composite': 0.75, 'technical': 0.5, 'pullback_from_peak': 0.75}",combo_shortterm=1.00_limit_up_gene_composite=0.75_technical=0.50_pullback_from_peak=0.75,0.1999705823354955,0.04591878423338067,0.4455969450295863,0.3996781607962056,0.4375,0.02399481692636323,0.45
"{'shortterm': 0.75, 'limit_up_gene_composite': 0.5, 'technical': 0.5, 'pullback_from_peak': 0.0}",combo_shortterm=0.75_limit_up_gene_composite=0.50_technical=0.50_pullback_from_peak=0.00,0.19996449680821393,0.025001119552247604,0.55638450687951,0.5313833873272624,0.375,0.03166332305247462,0.45
"{'shortterm': 0.75, 'limit_up_gene_composite': 0.5, 'technical': 0.5, 'sentiment_contrarian': 0.0}",combo_shortterm=0.75_limit_up_gene_composite=0.50_technical=0.50_sentiment_contrarian=0.00,0.19996449680821393,0.025001119552247604,0.55638450687951,0.5313833873272624,0.375,0.03166332305247462,0.45
"{'shortterm': 0.75, 'limit_up_gene_composite': 0.5, 'technical': 0.5}",combo_shortterm=0.75_limit_up_gene_composite=0.50_technical=0.50,0.19996449680821393,0.025001119552247604,0.55638450687951,0.5313833873272624,0.375,0.03166332305247462,0.45
"{'shortterm': 1.0, 'limit_up_gene_composite': 0.5, 'pullback_from_peak': 0.25, 'sentiment_contrarian': 0.25}",combo_shortterm=1.00_limit_up_gene_composite=0.50_pullback_from_peak=0.25_sentiment_contrarian=0.25,0.1999639850416993,0.022699625538126336,0.4203008673742571,0.39760124183613077,0.65,0.07464208764487203,0.75
"{'shortterm': 1.0, 'limit_up_gene_composite': 1.0, 'technical': 0.75, 'sentiment_contrarian': 0.0}",combo_shortterm=1.00_limit_up_gene_composite=1.00_technical=0.75_sentiment_contrarian=0.00,0.1999083349762801,0.024704442702557915,0.5517115145633626,0.5270070718608048,0.375,0.012778401005975512,0.4
"{'shortterm': 1.0, 'limit_up_gene_composite': 1.0, 'technical': 0.75, 'pullback_from_peak': 0.0}",combo_shortterm=1.00_limit_up_gene_composite=1.00_technical=0.75_pullback_from_peak=0.00,0.1999083349762801,0.024704442702557915,0.5517115145633626,0.5270070718608048,0.375,0.012778401005975512,0.4
"{'shortterm': 1.0, 'limit_up_gene_composite': 1.0, 'technical': 0.75}",combo_shortterm=1.00_limit_up_gene_composite=1.00_technical=0.75,0.1999083349762801,0.024704442702557915,0.5517115145633626,0.5270070718608048,0.375,0.012778401005975512,0.4
"{'shortterm': 0.75, 'limit_up_gene_composite': 0.5, 'technical': 0.0, 'pullback_from_peak': 0.25}",combo_shortterm=0.75_limit_up_gene_composite=0.50_technical=0.00_pullback_from_peak=0.25,0.19989535412674192,0.02166934142954534,0.41461946167383423,0.3929501202442889,0.625,0.0419817526104264,0.5
"{'shortterm': 0.75, 'limit_up_gene_composite': 0.5, 'pullback_from_peak': 0.25}",combo_shortterm=0.75_limit_up_gene_composite=0.50_pullback_from_peak=0.25,0.19989535412674192,0.02166934142954534,0.41461946167383423,0.3929501202442889,0.625,0.0419817526104264,0.5
"{'shortterm': 0.75, 'limit_up_gene_composite': 0.5, 'pullback_from_peak': 0.25, 'sentiment_contrarian': 0.0}",combo_shortterm=0.75_limit_up_gene_composite=0.50_pullback_from_peak=0.25_sentiment_contrarian=0.00,0.19989535412674192,0.02166934142954534,0.41461946167383423,0.3929501202442889,0.625,0.0419817526104264,0.5
"{'shortterm': 1.0, 'technical': 0.5, 'pullback_from_peak': 0.5, 'sentiment_contrarian': 0.5}",combo_shortterm=1.00_technical=0.50_pullback_from_peak=0.50_sentiment_contrarian=0.50,0.199881280262325,0.0632802521940751,0.4577089441787858,0.39442869198471076,0.55,0.06051153393974591,0.6
"{'shortterm': 0.5, 'technical': 0.25, 'pullback_from_peak': 0.25, 'sentiment_contrarian': 0.25}",combo_shortterm=0.50_technical=0.25_pullback_from_peak=0.25_sentiment_contrarian=0.25,0.199881280262325,0.0632802521940751,0.4577089441787858,0.39442869198471076,0.55,0.06051153393974591,0.6
"{'shortterm': 1.0, 'limit_up_gene_composite': 0.25, 'technical': 0.75, 'pullback_from_peak': 0.75}",combo_shortterm=1.00_limit_up_gene_composite=0.25_technical=0.75_pullback_from_peak=0.75,0.19972303269627956,0.06310315066846098,0.4616087679559692,0.3985056172875082,0.42105263157894735,0.02969532428979127,0.5
"{'shortterm': 0.75, 'limit_up_gene_composite': 0.75, 'technical': 0.5}",combo_shortterm=0.75_limit_up_gene_composite=0.75_technical=0.50,0.1996753759245825,0.022309140312688547,0.5426969643951725,0.520387824082484,0.4,0.021407347388906314,0.4
"{'shortterm': 0.75, 'limit_up_gene_composite': 0.75, 'technical': 0.5, 'sentiment_contrarian': 0.0}",combo_shortterm=0.75_limit_up_gene_composite=0.75_technical=0.50_sentiment_contrarian=0.00,0.1996753759245825,0.022309140312688547,0.5426969643951725,0.520387824082484,0.4,0.021407347388906314,0.4
"{'shortterm': 0.75, 'limit_up_gene_composite': 0.75, 'technical': 0.5, 'pullback_from_peak': 0.0}",combo_shortterm=0.75_limit_up_gene_composite=0.75_technical=0.50_pullback_from_peak=0.00,0.1996753759245825,0.022309140312688547,0.5426969643951725,0.520387824082484,0.4,0.021407347388906314,0.4
"{'shortterm': 0.75, 'limit_up_gene_composite': 0.5, 'technical': 0.75, 'pullback_from_peak': 0.75}",combo_shortterm=0.75_limit_up_gene_composite=0.50_technical=0.75_pullback_from_peak=0.75,0.19960963052461958,0.06189524325866809,0.46435396000694074,0.40245871674827266,0.3333333333333333,0.004668127469332857,0.4
"{'shortterm': 0.25, 'limit_up_gene_composite': 1.0, 'technical': 1.0, 'pullback_from_peak': 0.25}",combo_shortterm=0.25_limit_up_gene_composite=1.00_technical=1.00_pullback_from_peak=0.25,0.199598330549272,0.04388541623475538,0.5877224650279027,0.5438370487931473,0.1875,-0.010924424424171603,0.25
"{'shortterm': 1.0, 'technical': 0.5, 'pullback_from_peak': 0.5, 'sentiment_contrarian': 0.75}",combo_shortterm=1.00_technical=0.50_pullback_from_peak=0.50_sentiment_contrarian=0.75,0.19959157504180186,0.06333294510151488,0.45756390826267723,0.39423096316116235,0.5,0.06378396632861652,0.65
"{'shortterm': 0.75, 'limit_up_gene_composite': 0.25, 'pullback_from_peak': 0.25, 'sentiment_contrarian': 0.0}",combo_shortterm=0.75_limit_up_gene_composite=0.25_pullback_from_peak=0.25_sentiment_contrarian=0.00,0.19958249138922585,0.027224018313516063,0.39636965456092954,0.3691456362474135,0.631578947368421,0.03750553780268031,0.6
"{'shortterm': 0.75, 'limit_up_gene_composite': 0.25, 'pullback_from_peak': 0.25}",combo_shortterm=0.75_limit_up_gene_composite=0.25_pullback_from_peak=0.25,0.19958249138922585,0.027224018313516063,0.39636965456092954,0.3691456362474135,0.631578947368421,0.03750553780268031,0.6
"{'shortterm': 0.75, 'limit_up_gene_composite': 0.25, 'technical': 0.0, 'pullback_from_peak': 0.25}",combo_shortterm=0.75_limit_up_gene_composite=0.25_technical=0.00_pullback_from_peak=0.25,0.19958249138922585,0.027224018313516063,0.39636965456092954,0.3691456362474135,0.631578947368421,0.03750553780268031,0.6
"{'shortterm': 0.25, 'limit_up_gene_composite': 1.0, 'technical': 1.0, 'pullback_from_peak': 0.5}",combo_shortterm=0.25_limit_up_gene_composite=1.00_technical=1.00_pullback_from_peak=0.50,0.19955048814435739,0.053176053443770785,0.5471790532327571,0.49400299978898626,0.13333333333333333,0.008938481573420408,0.3
"{'shortterm': 1.0, 'limit_up_gene_composite': 0.75, 'technical': 0.75, 'pullback_from_peak': 0.0}",combo_shortterm=1.00_limit_up_gene_composite=0.75_technical=0.75_pullback_from_peak=0.00,0.19953146947198577,0.02515269259382524,0.5629113151302996,0.5377586225364743,0.3125,0.008931189558942457,0.4
"{'shortterm': 1.0, 'limit_up_gene_composite': 0.75, 'technical': 0.75, 'sentiment_contrarian': 0.0}",combo_shortterm=1.00_limit_up_gene_composite=0.75_technical=0.75_sentiment_contrarian=0.00,0.19953146947198577,0.02515269259382524,0.5629113151302996,0.5377586225364743,0.3125,0.008931189558942457,0.4
"{'shortterm': 1.0, 'limit_up_gene_composite': 0.75, 'technical': 0.75}",combo_shortterm=1.00_limit_up_gene_composite=0.75_technical=0.75,0.19953146947198577,0.02515269259382524,0.5629113151302996,0.5377586225364743,0.3125,0.008931189558942457,0.4
"{'shortterm': 1.0, 'limit_up_gene_composite': 1.0, 'technical': 0.75, 'sentiment_contrarian': 0.25}",combo_shortterm=1.00_limit_up_gene_composite=1.00_technical=0.75_sentiment_contrarian=0.25,0.1995086941738391,0.02542260625132525,0.5517551002377281,0.5263324939864029,0.4117647058823529,0.0514751058015091,0.6
"{'shortterm': 1.0, 'technical': 0.5, 'pullback_from_peak': 0.5, 'sentiment_contrarian': 1.0}",combo_shortterm=1.00_technical=0.50_pullback_from_peak=0.50_sentiment_contrarian=1.00,0.19948737707520578,0.06336118937268498,0.45753064038451446,0.3941694510118295,0.5,0.06378396632861652,0.65
"{'shortterm': 0.5, 'technical': 0.25, 'pullback_from_peak': 0.25, 'sentiment_contrarian': 0.5}",combo_shortterm=0.50_technical=0.25_pullback_from_peak=0.25_sentiment_contrarian=0.50,0.19948737707520578,0.06336118937268498,0.45753064038451446,0.3941694510118295,0.5,0.06378396632861652,0.65
"{'shortterm': 1.0, 'limit_up_gene_composite': 0.5, 'technical': 0.5}",combo_shortterm=1.00_limit_up_gene_composite=0.50_technical=0.50,0.1994708242877249,0.023288769956963478,0.5420722442062337,0.5187834742492702,0.35294117647058826,0.01931103621550596,0.45
"{'shortterm': 1.0, 'limit_up_gene_composite': 0.5, 'technical': 0.5, 'pullback_from_peak': 0.0}",combo_shortterm=1.00_limit_up_gene_composite=0.50_technical=0.50_pullback_from_peak=0.00,0.1994708242877249,0.023288769956963478,0.5420722442062337,0.5187834742492702,0.35294117647058826,0.01931103621550596,0.45
"{'shortterm': 0.5, 'limit_up_gene_composite': 0.25, 'technical': 0.25, 'pullback_from_peak': 0.0}",combo_shortterm=0.50_limit_up_gene_composite=0.25_technical=0.25_pullback_from_peak=0.00,0.1994708242877249,0.023288769956963478,0.5420722442062337,0.5187834742492702,0.35294117647058826,0.01931103621550596,0.45
"{'shortterm': 1.0, 'limit_up_gene_composite': 0.5, 'technical': 0.5, 'sentiment_contrarian': 0.0}",combo_shortterm=1.00_limit_up_gene_composite=0.50_technical=0.50_sentiment_contrarian=0.00,0.1994708242877249,0.023288769956963478,0.5420722442062337,0.5187834742492702,0.35294117647058826,0.01931103621550596,0.45
"{'shortterm': 0.5, 'limit_up_gene_composite': 0.25, 'technical': 0.25}",combo_shortterm=0.50_limit_up_gene_composite=0.25_technical=0.25,0.1994708242877249,0.023288769956963478,0.5420722442062337,0.5187834742492702,0.35294117647058826,0.01931103621550596,0.45
"{'shortterm': 0.5, 'limit_up_gene_composite': 0.25, 'technical': 0.25, 'sentiment_contrarian': 0.0}",combo_shortterm=0.50_limit_up_gene_composite=0.25_technical=0.25_sentiment_contrarian=0.00,0.1994708242877249,0.023288769956963478,0.5420722442062337,0.5187834742492702,0.35294117647058826,0.01931103621550596,0.45
"{'shortterm': 0.5, 'technical': 0.25, 'pullback_from_peak': 0.25, 'sentiment_contrarian': 0.75}",combo_shortterm=0.50_technical=0.25_pullback_from_peak=0.25_sentiment_contrarian=0.75,0.1994502728413564,0.06335725339334189,0.4575161318498033,0.39415887845646136,0.5,0.06378396632861652,0.65
"{'shortterm': 0.5, 'technical': 0.25, 'pullback_from_peak': 0.25, 'sentiment_contrarian': 1.0}",combo_shortterm=0.50_technical=0.25_pullback_from_peak=0.25_sentiment_contrarian=1.00,0.19943826419485366,0.06334965199062949,0.45751290077737206,0.3941632487867426,0.5,0.06378396632861652,0.65
"{'shortterm': 1.0, 'limit_up_gene_composite': 0.25, 'pullback_from_peak': 0.25, 'sentiment_contrarian': 0.5}",combo_shortterm=1.00_limit_up_gene_composite=0.25_pullback_from_peak=0.25_sentiment_contrarian=0.50,0.1993937709893875,0.028094496367085543,0.40850528804353464,0.3804107916764491,0.55,0.06675692966624297,0.7
"{'shortterm': 1.0, 'limit_up_gene_composite': 0.75, 'technical': 0.0, 'pullback_from_peak': 0.25}",combo_shortterm=1.00_limit_up_gene_composite=0.75_technical=0.00_pullback_from_peak=0.25,0.19938558900144465,0.01756245874336549,0.42426090669431377,0.4066984479509483,0.625,0.03344785143689918,0.45
"{'shortterm': 1.0, 'limit_up_gene_composite': 0.75, 'pullback_from_peak': 0.25, 'sentiment_contrarian': 0.0}",combo_shortterm=1.00_limit_up_gene_composite=0.75_pullback_from_peak=0.25_sentiment_contrarian=0.00,0.19938558900144465,0.01756245874336549,0.42426090669431377,0.4066984479509483,0.625,0.03344785143689918,0.45
"{'shortterm': 1.0, 'limit_up_gene_composite': 0.75, 'pullback_from_peak': 0.25}",combo_shortterm=1.00_limit_up_gene_composite=0.75_pullback_from_peak=0.25,0.19938558900144465,0.01756245874336549,0.42426090669431377,0.4066984479509483,0.625,0.03344785143689918,0.45
"{'shortterm': 0.75, 'limit_up_gene_composite': 0.5, 'technical': 0.5, 'sentiment_contrarian': 0.25}",combo_shortterm=0.75_limit_up_gene_composite=0.50_technical=0.50_sentiment_contrarian=0.25,0.1991582607455282,0.02577120356524377,0.5561774247354042,0.5304062211701605,0.4117647058823529,0.04568436920287203,0.55
"{'shortterm': 1.0, 'limit_up_gene_composite': 1.0, 'technical': 0.75, 'sentiment_contrarian': 0.5}",combo_shortterm=1.00_limit_up_gene_composite=1.00_technical=0.75_sentiment_contrarian=0.50,0.19912510119766583,0.025813249976628073,0.5514915264572755,0.5256782764806475,0.4117647058823529,0.04568436920287203,0.55
"{'shortterm': 1.0, 'technical': 0.0, 'pullback_from_peak': 0.25, 'sentiment_contrarian': 0.25}",combo_shortterm=1.00_technical=0.00_pullback_from_peak=0.25_sentiment_contrarian=0.25,0.19910891939037167,0.03977651820532968,0.38327434260615556,0.3434978244008259,0.65,0.060993991477244255,0.7
"{'shortterm': 1.0, 'limit_up_gene_composite': 0.0, 'pullback_from_peak': 0.25, 'sentiment_contrarian': 0.25}",combo_shortterm=1.00_limit_up_gene_composite=0.00_pullback_from_peak=0.25_sentiment_contrarian=0.25,0.19910891939037167,0.03977651820532968,0.38327434260615556,0.3434978244008259,0.65,0.060993991477244255,0.7
"{'shortterm': 1.0, 'pullback_from_peak': 0.25, 'sentiment_contrarian': 0.25}",combo_shortterm=1.00_pullback_from_peak=0.25_sentiment_contrarian=0.25,0.19910891939037167,0.03977651820532968,0.38327434260615556,0.3434978244008259,0.65,0.060993991477244255,0.7
"{'shortterm': 1.0, 'limit_up_gene_composite': 1.0, 'technical': 0.25, 'pullback_from_peak': 0.75}",combo_shortterm=1.00_limit_up_gene_composite=1.00_technical=0.25_pullback_from_peak=0.75,0.19909502680013458,0.035936854158877235,0.4123101930734386,0.3763733389145614,0.4375,0.02234589789209211,0.4
"{'shortterm': 1.0, 'limit_up_gene_composite': 0.5, 'technical': 0.75, 'sentiment_contrarian': 0.0}",combo_shortterm=1.00_limit_up_gene_composite=0.50_technical=0.75_sentiment_contrarian=0.00,0.19904462746075588,0.028953876312534897,0.5726633385145657,0.5437094622020309,0.4117647058823529,0.041596003661993286,0.55
"{'shortterm': 1.0, 'limit_up_gene_composite': 0.5, 'technical': 0.75}",combo_shortterm=1.00_limit_up_gene_composite=0.50_technical=0.75,0.19904462746075588,0.028953876312534897,0.5726633385145657,0.5437094622020309,0.4117647058823529,0.041596003661993286,0.55
"{'shortterm': 1.0, 'limit_up_gene_composite': 0.5, 'technical': 0.75, 'pullback_from_peak': 0.0}",combo_shortterm=1.00_limit_up_gene_composite=0.50_technical=0.75_pullback_from_peak=0.00,0.19904462746075588,0.028953876312534897,0.5726633385145657,0.5437094622020309,0.4117647058823529,0.041596003661993286,0.55
"{'shortterm': 0.75, 'limit_up_gene_composite': 0.5, 'pullback_from_peak': 0.25, 'sentiment_contrarian': 0.25}",combo_shortterm=0.75_limit_up_gene_composite=0.50_pullback_from_peak=0.25_sentiment_contrarian=0.25,0.19897845850371587,0.023513510574332763,0.4180150689308968,0.39450155835656403,0.631578947368421,0.07274420481619596,0.7
"{'shortterm': 0.75, 'limit_up_gene_composite': 0.75, 'technical': 0.5, 'sentiment_contrarian': 0.25}",combo_shortterm=0.75_limit_up_gene_composite=0.75_technical=0.50_sentiment_contrarian=0.25,0.19896572822853634,0.023190156067127893,0.5427538573298323,0.5195637012627043,0.4117647058823529,0.0514751058015091,0.6
"{'shortterm': 1.0, 'limit_up_gene_composite': 0.75, 'technical': 0.75, 'sentiment_contrarian': 0.25}",combo_shortterm=1.00_limit_up_gene_composite=0.75_technical=0.75_sentiment_contrarian=0.25,0.19895653253581477,0.025691991145009505,0.562770776095987,0.5370787849509775,0.4117647058823529,0.0514751058015091,0.6
"{'shortterm': 1.0, 'limit_up_gene_composite': 0.25, 'pullback_from_peak': 0.25, 'sentiment_contrarian': 0.75}",combo_shortterm=1.00_limit_up_gene_composite=0.25_pullback_from_peak=0.25_sentiment_contrarian=0.75,0.1989306919250198,0.028290604637508293,0.40847564465784447,0.38018504002033615,0.5,0.05982495114668039,0.65
"{'shortterm': 1.0, 'limit_up_gene_composite': 0.5, 'pullback_from_peak': 0.25, 'sentiment_contrarian': 0.5}",combo_shortterm=1.00_limit_up_gene_composite=0.50_pullback_from_peak=0.25_sentiment_contrarian=0.50,0.19892628169060764,0.023184721380677988,0.4208097462012814,0.3976250248206034,0.6,0.08047637730082824,0.8
"{'shortterm': 0.75, 'limit_up_gene_composite': 1.0, 'technical': 0.5, 'pullback_from_peak': 0.75}",combo_shortterm=0.75_limit_up_gene_composite=1.00_technical=0.50_pullback_from_peak=0.75,0.19890881924852472,0.044277530878465525,0.44760169758671664,0.4033241667082511,0.3333333333333333,0.005137345389738786,0.35
"{'shortterm': 1.0, 'limit_up_gene_composite': 0.75, 'technical': 1.0, 'pullback_from_peak': 1.0}",combo_shortterm=1.00_limit_up_gene_composite=0.75_technical=1.00_pullback_from_peak=1.00,0.19883949495254813,0.059696548153957946,0.46830849284906617,0.4086119446951082,0.3888888888888889,0.019112691491629717,0.45
"{'shortterm': 1.0, 'limit_up_gene_composite': 0.5, 'technical': 0.5, 'pullback_from_peak': 0.75}",combo_shortterm=1.00_limit_up_gene_composite=0.50_technical=0.50_pullback_from_peak=0.75,0.19877521339542686,0.052513867380259344,0.43192341225080577,0.37940954487054646,0.4444444444444444,0.019471578818139886,0.45
"{'shortterm': 1.0, 'limit_up_gene_composite': 0.5, 'technical': 0.5, 'sentiment_contrarian': 0.25}",combo_shortterm=1.00_limit_up_gene_composite=0.50_technical=0.50_sentiment_contrarian=0.25,0.19875154297448577,0.024121324154413173,0.542165546709213,0.5180442225547999,0.3888888888888889,0.04440825796032494,0.6
"{'shortterm': 0.5, 'limit_up_gene_composite': 0.5, 'pullback_from_peak': 0.25}",combo_shortterm=0.50_limit_up_gene_composite=0.50_pullback_from_peak=0.25,0.19872589034581467,0.022176082136035634,0.40200900809097656,0.37983292595494095,0.5625,0.017663703166124034,0.4
"{'shortterm': 0.5, 'limit_up_gene_composite': 0.5, 'pullback_from_peak': 0.25, 'sentiment_contrarian': 0.0}",combo_shortterm=0.50_limit_up_gene_composite=0.50_pullback_from_peak=0.25_sentiment_contrarian=0.00,0.19872589034581467,0.022176082136035634,0.40200900809097656,0.37983292595494095,0.5625,0.017663703166124034,0.4
"{'shortterm': 1.0, 'limit_up_gene_composite': 1.0, 'pullback_from_peak': 0.5}",combo_shortterm=1.00_limit_up_gene_composite=1.00_pullback_from_peak=0.50,0.19872589034581467,0.022176082136035634,0.40200900809097656,0.37983292595494095,0.5625,0.017663703166124034,0.4
"{'shortterm': 1.0, 'limit_up_gene_composite': 1.0, 'pullback_from_peak': 0.5, 'sentiment_contrarian': 0.0}",combo_shortterm=1.00_limit_up_gene_composite=1.00_pullback_from_peak=0.50_sentiment_contrarian=0.00,0.19872589034581467,0.022176082136035634,0.40200900809097656,0.37983292595494095,0.5625,0.017663703166124034,0.4
"{'shortterm': 1.0, 'limit_up_gene_composite': 1.0, 'technical': 0.0, 'pullback_from_peak': 0.5}",combo_shortterm=1.00_limit_up_gene_composite=1.00_technical=0.00_pullback_from_peak=0.50,0.19872589034581467,0.022176082136035634,0.40200900809097656,0.37983292595494095,0.5625,0.017663703166124034,0.4
"{'shortterm': 0.5, 'limit_up_gene_composite': 0.5, 'technical': 0.0, 'pullback_from_peak': 0.25}",combo_shortterm=0.50_limit_up_gene_composite=0.50_technical=0.00_pullback_from_peak=0.25,0.19872589034581467,0.022176082136035634,0.40200900809097656,0.37983292595494095,0.5625,0.017663703166124034,0.4
"{'shortterm': 1.0, 'limit_up_gene_composite': 0.75, 'pullback_from_peak': 0.25, 'sentiment_contrarian': 0.25}",combo_shortterm=1.00_limit_up_gene_composite=0.75_pullback_from_peak=0.25_sentiment_contrarian=0.25,0.198674352991058,0.01883143312047598,0.42741561460417393,0.40858418148369796,0.5882352941176471,0.05670519921548373,0.6
"{'shortterm': 1.0, 'limit_up_gene_composite': 0.25, 'pullback_from_peak': 0.25, 'sentiment_contrarian': 1.0}",combo_shortterm=1.00_limit_up_gene_composite=0.25_pullback_from_peak=0.25_sentiment_contrarian=1.00,0.19866542592648284,0.028286601445352465,0.40842182007990574,0.3801352186345533,0.5,0.05982495114668039,0.65
"{'shortterm': 1.0, 'limit_up_gene_composite': 1.0, 'technical': 0.75, 'sentiment_contrarian': 0.75}",combo_shortterm=1.00_limit_up_gene_composite=1.00_technical=0.75_sentiment_contrarian=0.75,0.19866095107054996,0.026063689182548404,0.5512105586428406,0.5251468694602922,0.6,0.09233962787110311,0.75
